"inst_421" "inst_910" "inst_1004" "inst_1165" "inst_1224" "inst_1649" "inst_2389" "inst_2684" "inst_4448" "inst_5221" "inst_5442" "inst_5584" "inst_6183" "inst_6341" "inst_6984" "inst_7420"
"211980_at" 8683 9404 9318 5389 16714 13008 406 8112 1818 13774 19596 22050 11262 3414 14306 5852
"211981_at" 10556 4946 7607 14058 16015 7263 8900 3078 3033 9941 8193 13255 7559 14785 9804 10339
"211982_x_at" 16989 16482 14619 8406 3886 3783 20986 20291 20031 16591 18663 19584 19697 13353 20955 19513
"211983_x_at" 18482 7877 7948 7593 16808 4020 15125 16617 15906 5853 13750 14682 11011 15212 5475 15892
"211984_at" 6374 19735 16666 20888 14153 19459 5449 8143 15154 20273 15176 11386 14494 17232 18951 21225
"211985_s_at" 16688 18592 19428 5334 19389 20570 21375 5106 14734 19040 17440 8095 16314 18792 5337 19334
"211986_at" 8022 3218 15752 2295 14118 1802 15339 1665 7053 5013 1945 6117 3370 19396 17212 2983
"211987_at" 17879 15685 14943 5530 18352 20355 15661 17315 6651 3710 13906 4288 15401 17566 17844 15243
"211988_at" 6684 16288 18130 7811 15148 17501 16482 17142 9368 19208 17365 11511 15169 17657 16322 15574
"211989_at" 5897 1597 4547 20613 14874 17486 19512 9694 17855 19270 15073 18739 13434 13066 18109 19515
"211990_at" 16495 10597 11758 8751 6164 4534 10703 15311 3693 13505 11107 18136 14472 4927 6328 8102
"211991_s_at" 13381 2826 1516 11422 148 11487 17467 3296 8390 3190 1403 636 20668 985 7700 5856
"211992_at" 17123 20951 14287 6201 19090 20399 5468 7006 4095 15426 19753 18745 19258 4467 20986 1516
"211993_at" 20602 18285 1231 1368 13344 22100 20410 7325 1427 4437 15992 4489 18272 1007 21808 17021
"211994_at" 20776 17521 18788 7533 18750 18516 4538 16962 8416 17813 15490 11360 17011 17985 19627 16053
"211995_x_at" 18409 8098 8037 8118 15625 3551 15118 12690 11025 9791 7961 14512 5791 17176 15140 15896
"211996_s_at" 3779 1655 15001 20569 15499 14305 17033 10727 20369 3031 5541 21242 14986 18738 1090 4332
"211997_x_at" 8483 14714 14242 4718 14819 14663 17526 4998 8907 17456 12282 12072 11290 15201 15855 17406
"211998_at" 21208 4363 21674 7516 20274 16622 5358 18615 20920 21861 21404 10724 17895 21155 18065 18298
"211999_at" 2778 16254 14845 5757 15130 13489 20353 5828 9241 17877 13456 12078 14957 15317 15868 16625
"212000_at" 10581 21805 3847 2418 5101 22217 5178 6388 22147 2054 21116 12031 2017 3249 18353 16908
"212001_at" 6700 955 14502 2131 19788 18710 15796 18649 21820 21959 2183 3481 3100 19368 20516 20797
"212002_at" 16647 3535 2813 2659 680 15370 3619 21115 4084 6871 1870 19141 3034 12949 5180 4168
"212003_at" 19639 16063 19054 2354 3713 20271 13537 3083 21209 17336 13764 7261 18320 17007 4949 21293
"212004_at" 8445 20780 21027 2332 17814 16260 15477 19394 8165 15854 16088 18561 16430 17045 4237 18977
"212005_at" 3104 22139 17474 6053 4113 20394 19964 8171 8458 6142 6133 12296 16525 17768 16146 16263
"212006_at" 3281 3599 17274 5832 18064 3306 16234 5974 6808 6063 14031 4603 12406 17089 19210 3586
"212007_at" 4564 2049 13195 4839 3462 3337 16850 4592 1776 4690 14368 5358 17400 1730 14597 4068
"212008_at" 1492 16971 14741 4919 20735 14450 18235 6596 14564 17294 13867 3455 12070 17311 18764 18405
"212009_s_at" 6723 14679 17759 7578 19341 2869 20490 2901 19703 22007 20825 6397 18113 2410 4286 21918
"212010_s_at" 3765 14132 15183 5701 1635 18509 13530 8964 7776 3932 16800 11109 14950 13427 16876 17140
"212012_at" 18114 2749 18603 8961 2151 18303 6074 13209 4668 6475 5578 4742 9577 16989 18807 21452
"212013_at" 22157 17944 16394 10562 3270 19773 18557 14198 5584 20822 3741 20479 9031 16965 19029 16648
"212014_x_at" 204 2778 666 20241 16497 224 3204 3239 3830 3376 1842 98 15436 15767 31 1299
"212015_x_at" 2705 16017 16740 20498 16913 21757 17625 5995 17050 19984 13248 18450 18489 16926 20642 18177
"212016_s_at" 16672 19417 21759 5152 16585 19514 13978 19198 21946 21552 20351 8910 17071 13044 16357 21757
"212017_at" 19498 17802 17649 20420 13560 20491 12799 18500 19490 16516 5958 8076 3615 22239 19973 15744
"212018_s_at" 19291 18106 18592 19330 17716 19460 14525 6466 19222 14302 18081 10361 16278 20315 20153 20430
"212019_at" 5072 3644 2426 22109 15254 1683 5041 8124 19083 20881 16992 8961 10389 21543 4578 2712
"212020_s_at" 19211 16296 20964 19382 19160 20643 16187 18497 21724 15100 17692 8586 15532 19782 19501 17392
"212021_s_at" 4950 17710 18673 2602 20239 21164 15186 4795 20700 17166 3917 12236 12205 20073 17744 15553
"212022_s_at" 2880 18114 18012 4630 20592 19652 14899 17250 20586 17472 14590 4342 15488 18482 1295 20802
"212023_s_at" 4241 21417 21812 20572 21351 21373 15545 20687 21662 20108 19964 20388 14672 19114 21335 17965
"212024_x_at" 2464 19141 16844 21960 4089 21003 16611 9147 4161 14414 4535 19959 11480 19231 20843 15914
"212025_s_at" 8367 16302 17995 6078 14164 17115 4082 18118 19674 17757 17020 20600 16183 16717 19841 21375
"212026_s_at" 14963 21775 21912 6855 15491 4148 17773 16790 16980 20440 18412 3700 13033 2022 4576 949
"212027_at" 4641 17681 17493 6601 14242 20756 15443 5194 9193 5171 21526 21176 11906 4615 5809 20199
"212028_at" 1033 20182 17159 18598 17743 19334 13129 9646 18399 17785 20908 19423 13119 20010 20343 21357
"212029_s_at" 14410 9219 9997 8579 10231 6754 9637 12593 10912 9542 6412 12702 6845 5020 8500 8799
"212030_at" 16898 19254 19356 19610 18123 21038 5067 9102 17838 21095 20859 4757 17915 20182 19515 21250
"212031_at" 4822 17152 16803 18831 5293 18214 14726 10084 6124 17560 16058 5256 13368 20583 16042 19801
"212032_s_at" 7456 1836 18159 22196 3239 3744 4776 5742 4523 1949 4299 8593 16810 19373 18118 20586
"212033_at" 21374 21250 20654 18128 12965 22030 4360 18884 15815 19182 21117 19295 15684 14808 21094 20684
"212034_s_at" 18592 20717 16788 21435 3695 18425 17668 18420 16974 17808 16538 20725 20283 16108 18267 17520
"212035_s_at" 19800 19585 2723 20979 14613 21896 16003 18887 21632 21514 15415 21960 10436 13862 22178 17834
"212036_s_at" 5199 17804 15159 18440 20599 18581 16971 8156 19752 18462 12364 20795 14474 17429 18276 21916
"212037_at" 21370 21990 21547 7990 21814 19855 18169 10471 21373 20439 20553 12247 16931 22011 20884 21820
"212038_s_at" 2921 16554 17702 17866 17177 16982 19200 16994 18691 14584 18846 6853 16299 16431 14574 15955
"212039_x_at" 17449 4070 3971 6413 13770 4081 4331 12761 8361 5395 4856 11664 5862 3840 2637 2560
"212040_at" 4214 20468 20371 19588 17721 16299 17159 17879 5537 2940 13819 9617 16424 16880 2866 16748
"212041_at" 6758 14489 14302 7816 5264 15904 14475 4720 14980 6455 14218 9646 13867 18906 16296 17474
"212042_x_at" 6395 14866 15223 8154 14250 3953 15259 12680 11014 4577 12245 14492 5774 4471 5246 15388
"212043_at" 6839 17941 14631 8405 19183 18406 14351 9170 17459 7009 15288 5269 17385 20089 16687 16880
"212044_s_at" 20839 14350 13357 7658 4150 2978 16898 9856 8620 14149 15577 8619 2748 14126 19103 1885
"212045_at" 22083 2029 14035 8513 3060 14153 1654 7687 7821 1602 19144 7529 834 142 21945 428
"212046_x_at" 21584 459 1318 777 3258 21404 21826 8360 20087 18246 5132 18821 20171 1802 17453 18849
"212047_s_at" 1511 4399 4000 496 2681 19648 20894 18430 7592 19282 17143 19008 18044 3981 14645 20062
"212048_s_at" 5291 3888 13707 17593 1227 15824 5649 20742 2503 16962 6071 6389 14188 3597 16459 15597
"212049_at" 21659 16098 13521 20655 13007 958 3145 6725 15236 19003 19467 18783 14529 21213 2917 20497
"212050_at" 18631 4756 21178 20849 5309 17100 3616 4791 6278 3798 13437 6277 11637 15993 15169 1604
"212051_at" 17351 17783 14110 5580 2824 15120 2575 4334 8019 17812 14507 4440 18271 4731 19574 4720
"212052_s_at" 19875 18588 19994 19046 15307 21029 14574 7603 18111 6560 13671 18439 13061 15145 20956 4981
"212053_at" 8440 15521 4464 4680 2162 17408 16086 1294 6463 5538 4887 9627 3898 17788 14946 16229
"212054_x_at" 17970 20980 4920 4824 22170 17596 2375 8446 19940 18351 3974 10953 10731 18636 19459 19415
"212055_at" 2942 4758 17058 2891 13166 17155 13774 10716 8636 18490 12578 7922 12741 16602 16344 15996
"212056_at" 18551 4212 13459 21217 5187 19380 16250 18226 7203 14202 3856 11649 21200 21148 17637 16629
"212057_at" 7103 14066 13990 8233 18807 16126 18302 18744 18432 17394 4306 10078 20670 16308 18536 2985
"212058_at" 3208 15364 17081 18558 19729 16298 17431 18066 17950 5579 15242 7766 17880 17941 17144 17564
"212059_s_at" 3861 22022 21017 2927 5048 2243 3296 16960 16655 19122 5619 7949 13265 18475 1013 5196
"212060_at" 6116 19090 22119 4940 19292 17389 19790 17491 19722 19346 21596 6052 18614 18357 4233 20617
"212061_at" 8907 21833 18694 18591 22087 22216 21328 17330 8169 18031 21421 11885 21398 15539 17532 21100
"212062_at" 2971 3449 4057 12662 812 15993 7378 13119 1429 4019 1985 4506 5844 3384 5366 1751
"212063_at" 2100 1580 1829 6402 17384 1118 16862 3674 5717 457 2264 570 16188 18366 956 929
"212064_x_at" 20374 14415 19886 21032 16511 19155 14028 8035 15353 857 14389 20082 20586 21181 20732 3262
"212065_s_at" 17263 15451 21662 1425 20073 15037 19912 3874 19168 16267 17139 1123 19790 13647 18104 20192
"212066_s_at" 8427 20177 17706 3164 15902 18953 14234 6045 5605 18388 12405 9323 11937 14430 5372 18053
"212067_s_at" 11288 12225 8823 9505 168 4318 10625 3887 21134 11656 8974 17759 7951 19376 10099 11076
"212068_s_at" 18531 15478 19237 22170 19206 18120 2806 21401 5764 3231 4333 9469 13312 18549 1510 1759
"212069_s_at" 19902 19665 20598 21093 16114 21023 14076 20154 1880 5571 3578 4705 15295 910 20363 3950
"212070_at" 7094 3112 4162 14293 22220 15770 7401 12979 16497 14373 12314 11019 4102 19719 19405 5257
"212071_s_at" 6172 14741 15867 3969 14687 20958 16312 18548 6958 4342 13527 5190 18843 16493 4848 4080
"212072_s_at" 17184 20395 21279 17787 17133 19553 13756 10166 6792 17815 18061 11799 17123 15286 16456 17146
"212073_at" 21810 21652 20999 1563 18936 20295 14683 20822 1972 6810 12328 8518 10793 21242 17339 15698
"212074_at" 2917 14117 13623 3692 13617 17452 3076 4563 2309 4452 13973 4046 18735 15843 2983 15289
"212075_s_at" 19861 19214 13278 6709 3995 19248 15086 10077 19264 19306 20036 7366 12547 13102 19637 20726
"212076_at" 4003 4342 17114 5666 13218 16383 18930 17639 5478 5189 5455 12332 14296 17072 21840 20304
"212077_at" 10735 12662 649 14632 15582 8371 6902 15205 4398 3666 1194 914 1657 14502 10560 14338
"212078_s_at" 20098 14471 17017 8159 17317 17007 16001 21830 16339 3457 17951 9014 14913 3193 17065 4360
"212079_s_at" 17819 17605 14967 5962 1296 4225 20821 8657 16394 2772 12922 5516 13359 17559 19289 4732
"212080_at" 5036 16831 13988 20531 20297 15929 3169 16636 20544 19858 4829 11766 16160 15504 16826 15255
"212081_x_at" 1754 14338 18945 21277 18612 21571 17947 18717 6292 3643 15885 8003 19965 21916 21105 1813
"212082_s_at" 5126 4093 13556 18594 14494 14748 17832 6909 15106 6446 12847 11501 10498 16329 5775 5843
"212083_at" 6557 19202 18247 6136 18940 19120 5155 17613 16685 17240 12093 12053 17775 13943 18292 4267
"212084_at" 20385 21966 13757 16974 16869 16516 22225 18540 19754 20926 6089 3130 15647 20766 22225 18952
"212085_at" 5802 3602 13968 6202 2468 3841 14219 8078 8577 6525 4758 9047 13427 3153 4104 2686
"212086_x_at" 18660 682 2003 19029 12902 695 2168 1934 5839 3293 5243 11151 3120 14757 15235 2492
"212087_s_at" 18481 20675 19843 21631 16653 20350 14674 17292 18107 17625 2735 20643 12694 19316 20474 20695
"212088_at" 18997 20055 20910 21223 21546 21926 21064 19343 20932 21813 21171 20855 20850 19945 20251 21849
"212089_at" 19655 1403 3214 617 1265 17529 12784 783 4572 4553 1939 11850 3565 21180 17388 4870
"212090_at" 19446 4689 1682 20939 13460 15785 2400 5281 7020 1658 3415 8737 2195 20511 21139 16772
"212091_s_at" 11879 7655 9896 12041 13525 9520 6260 13154 3992 9556 10949 14358 8786 21566 8548 8848
"212092_at" 14442 12339 11817 1630 18699 9034 7634 15207 6284 8609 1513 20275 7478 20122 14308 989
"212093_s_at" 1777 1131 3433 12801 2041 580 790 452 7143 18469 3008 2003 12739 8466 21760 2673
"212094_at" 10540 9947 1420 16781 21083 13081 3854 17700 14915 14105 15900 15807 7279 18993 11483 14672
"212095_s_at" 3611 20911 1220 20657 22200 16532 20317 7 1026 314 1882 5637 741 429 1768 2460
"212096_s_at" 5198 3274 13642 3552 4207 2549 692 374 18711 2613 2027 2213 221 3951 1693 5403
"212097_at" 18261 20165 18169 2214 15861 18637 297 13419 7617 16984 16001 3821 333 16476 6032 3791
"212098_at" 18294 19267 19267 20837 14520 19037 14058 19748 19795 5859 12516 10075 16538 19780 19468 19427
"212099_at" 21618 15562 15910 18269 12985 18088 18376 28 1770 17152 12740 8747 19098 2005 5812 16490
"212100_s_at" 6484 20353 18254 8115 21641 19720 5489 20836 19515 14451 20942 11779 19919 18411 20835 5848
"212101_at" 4134 13958 3582 7557 20209 21606 18114 9453 5072 14420 19227 11398 15049 20948 17128 16396
"212102_s_at" 1859 19993 3217 269 17766 16244 21529 3189 3829 7119 4429 2137 18973 15439 1909 17063
"212103_at" 19807 17809 19129 21771 16558 18969 5171 7812 8022 16640 5023 18407 15642 15689 20628 4043
"212104_s_at" 5146 19951 14550 2082 13984 17942 2069 4364 8943 14925 12096 8180 21529 4750 17602 17756
"212105_s_at" 2617 21597 16672 3009 21865 16181 21613 8562 18875 17396 21489 4451 17324 4739 1576 20413
"212106_at" 20963 16783 20076 3588 3353 13663 18389 6339 1625 4605 5700 11186 16912 3939 19968 16406
"212107_s_at" 20121 19602 20388 19395 18950 13563 21447 21348 16031 18227 20716 2431 18422 15966 16177 21330
"212108_at" 5627 3241 16358 4724 16308 19695 20768 9357 15339 18265 13265 19492 17879 16142 19486 4858
"212109_at" 1444 4057 16457 21306 17863 21536 17197 21191 16979 19953 3057 8825 20707 21475 17762 612
"212110_at" 17658 16774 15825 8480 529 18885 18236 9263 1548 14186 5476 9943 22041 2255 2648 19494
"212111_at" 20899 1490 21988 18379 18784 924 16427 7518 17674 17110 17294 9050 3995 12736 15784 15127
"212112_s_at" 769 15329 19203 3858 14898 17396 3645 3352 3107 6493 19111 5501 3951 2525 3963 17380
"212113_at" 8490 17538 20315 18079 16067 15191 2883 6929 4582 1289 3051 2295 14921 13893 4496 5551
"212114_at" 16603 19325 16357 7993 16720 17722 13835 17468 17114 15832 4967 8968 13147 20473 19639 2796
"212115_at" 17430 15433 15647 18763 14872 20687 16409 19858 8024 19742 17974 6481 14860 20478 18126 2159
"212116_at" 18796 18260 16043 1490 19941 17701 18153 18947 7530 5768 4524 8933 17460 13223 19788 15389
"212117_at" 4488 2266 3566 2657 2741 1139 3329 3982 5778 3683 3740 2376 12986 2031 4331 3585
"212118_at" 4469 2133 4192 20086 16299 19583 15722 18330 16211 3289 5085 11603 18666 19692 22076 2258
"212119_at" 887 2846 1284 960 1896 676 2072 2504 1505 860 1966 1516 11665 2552 1048 1923
"212120_at" 366 17380 2193 1159 4838 2321 3728 1243 1736 2973 1116 549 2754 2814 1757 1168
"212121_at" 18766 20382 18340 4079 18371 18553 20710 17981 18518 18385 14256 9104 16634 15091 15667 19151
"212122_at" 11143 14722 18010 20368 21868 13617 21744 10747 5086 999 3709 1974 2663 1525 2222 3039
"212123_at" 5953 15237 14056 6615 12865 16366 21749 9410 16897 19025 12099 6460 12379 21358 14680 17697
"212124_at" 21131 18977 18529 21222 4050 19513 18458 10043 4291 18935 12710 12431 15284 3931 19508 20126
"212125_at" 6306 3275 20899 2523 14444 20950 20257 9061 19315 18098 19916 4987 15924 17998 17730 22063
"212126_at" 7962 14687 19934 20543 22269 20741 20054 20108 20533 16347 12094 10493 14917 22186 18821 18537
"212127_at" 17043 20075 1913 18076 22282 14093 22280 19291 18999 15703 13808 19433 21568 22226 2257 20812
"212128_s_at" 2615 16980 14840 9344 21063 17855 3781 2117 16427 19577 21993 4647 13180 3019 16389 22012
"212129_at" 3179 18034 16116 7681 16012 15675 21008 6705 6719 17910 16015 11887 20741 16492 20725 19981
"212130_x_at" 6433 3172 3344 3621 2549 1947 13377 4842 3109 14758 15192 6639 14606 3730 4943 3955
"212131_at" 8578 14517 17315 19674 15493 17411 16058 7039 8214 15304 16221 10584 17337 20769 16558 17639
"212132_at" 19595 15028 19179 7498 14144 20858 16221 8667 14973 18533 14682 3323 2604 18432 4929 15083
"212133_at" 22134 21988 15944 19826 15139 18081 16892 18338 15890 20657 5741 11604 10473 19548 19951 16315
"212134_at" 21492 17964 14206 11063 556 14792 1003 13066 19930 17843 3949 22082 18208 8983 16952 2011
"212135_s_at" 6226 21907 2959 3112 1986 18208 2155 17605 6779 16940 2417 10268 11569 2374 21438 3719
"212136_at" 745 15491 1861 760 18349 1340 5658 2674 5414 4101 20476 9205 12069 12876 1472 18801
"212137_at" 19163 19458 18956 18068 18065 19217 16550 10025 15456 5657 15009 9669 18502 17576 18246 18869
"212138_at" 21073 18935 15588 7670 14173 16331 15605 5883 8351 18677 16869 4476 18759 19024 15275 18065
"212139_at" 3697 19004 19160 8511 15132 19493 13896 19197 20263 14214 15860 10605 19845 19340 15565 17200
"212140_at" 18267 17249 17772 7902 19194 15878 14924 9309 20354 16386 15042 3077 14661 21978 17146 17763
"212141_at" 19289 17915 18446 20278 20754 20607 21349 20708 20106 19851 16314 10201 19839 21226 20130 19043
"212142_at" 17594 20313 21773 4833 21959 19255 18989 20006 21641 21190 21938 6198 20841 15114 19071 21662
"212143_s_at" 9380 8772 10867 16391 14313 12588 6964 16372 4524 12478 5899 1433 8144 20214 6936 12573
"212144_at" 1558 4006 2032 21992 3474 17455 14905 16868 15345 21256 2275 5789 20815 21727 18684 521
"212145_at" 8235 20988 21486 20047 19761 20536 14788 19172 18488 19820 19429 10088 17671 17698 21723 19292
"212146_at" 17005 22242 18238 18766 22105 686 135 5109 9170 3515 21101 18950 12349 669 2164 20423
"212147_at" 18007 14019 1763 4022 21524 21223 13053 21601 21986 3398 4782 12376 21317 18871 22183 1594
"212148_at" 4272 3261 13255 12260 17271 15806 9558 13272 16071 3813 4956 3063 8828 13154 3258 3587
"212149_at" 8547 19496 18069 5415 17311 18797 16361 17108 5955 18333 5589 3287 17642 17313 15611 18692
"212150_at" 4871 16354 20847 1478 16828 21231 21002 5926 4622 14802 12998 7774 13885 19242 3513 18512
"212151_at" 7092 14513 13709 12744 20744 2820 12306 11396 17758 3456 3493 4893 11658 16897 2873 3809
"212152_x_at" 17166 19256 17378 4698 17030 18681 16318 20574 18749 6126 5273 11791 16404 20735 5948 5420
"212153_at" 6629 14488 17396 7907 3395 18118 12863 7590 7308 4691 14038 11313 10341 16103 14613 2185
"212154_at" 19469 20346 13754 21535 18310 17254 13400 20360 7406 15540 4201 9061 14254 3244 2384 21032
"212155_at" 4657 21046 19646 3526 14188 21875 21579 10288 5284 16170 13241 12546 20341 15873 18706 2479
"212156_at" 22280 2489 18837 8020 20869 1080 15619 19912 15655 6943 14231 11759 3192 21130 21459 20711
"212157_at" 327 6433 7697 20921 2621 13168 5542 19865 16392 20038 22007 21794 15133 1846 14549 8433
"212158_at" 10482 3534 13977 8333 3422 13343 20132 3516 15598 1117 4860 2340 21199 18326 19828 742
"212159_x_at" 18101 16218 15479 7314 13190 20967 15703 20598 17115 4262 12851 4415 15920 15150 21804 4110
"212160_at" 1611 1438 3166 4619 12930 13356 17272 17167 3958 3862 14741 7146 14994 13959 5374 16237
"212161_at" 20367 12137 595 12824 11683 5930 15861 21166 22176 10072 20120 7812 1459 7875 1542 4298
"212162_at" 237 1684 14632 3938 20905 18204 17759 5105 3643 14522 15602 6488 21972 17939 21904 15621
"212163_at" 6728 3827 4946 7749 16396 3859 13958 17526 5386 7130 4373 6385 17486 21168 17584 18899
"212164_at" 6251 22246 16888 5069 561 13661 18755 7581 20738 15617 1587 8223 13591 2948 602 17248
"212165_at" 4679 4620 15656 6775 3310 17683 17233 16809 16098 19243 16004 10555 13213 20640 16724 4192
"212166_at" 3505 16454 19029 20429 18827 17817 17434 9582 17297 19644 18143 10443 18758 18450 20985 18385
"212167_s_at" 6574 16696 17500 2092 17095 20513 21388 9894 17343 17970 21617 21594 14197 2475 16179 19045
"212168_at" 19675 21569 21220 18190 21936 21488 20973 9942 20486 19019 20135 12071 19488 20238 19930 16984
"212169_at" 4365 20537 14896 18701 4859 14844 2102 21654 2576 4289 3568 7541 11027 15106 18733 2371
"212170_at" 21723 17169 21967 20614 22055 22266 21536 6656 20890 21257 21776 8332 19090 21008 18331 22224
"212171_x_at" 4816 544 826 18370 1055 197 15433 8729 18358 2952 4627 1578 17417 14261 1290 964
"212172_at" 6050 17831 17751 21439 17652 2569 13909 20572 17378 486 2855 12562 18608 17995 19969 20505
"212173_at" 20174 21642 17496 19787 14514 1794 15706 10230 21285 18579 5212 21298 19504 22106 21408 664
"212174_at" 8196 20758 17857 8460 18538 20881 17617 10429 19415 21704 20029 19497 17295 20576 18189 1803
