"inst_342" "inst_435" "inst_437" "inst_499" "inst_576" "inst_632" "inst_2990" "inst_4392" "inst_4569"
"214411_x_at" 3139 5608 21454 18507 4880 10296 11614 10733 10876
"214412_at" 9667 10470 14797 11836 8651 11388 17532 1528 7869
"214413_at" 10911 13711 12278 10391 9546 10013 12862 11572 7956
"214414_x_at" 4101 2980 19697 3091 12936 6430 11203 4167 13287
"214415_at" 11549 12071 13563 9220 11057 8833 17752 1609 22128
"214416_at" 10120 4494 14206 10405 11636 9883 13887 12556 13906
"214417_s_at" 5120 7997 16260 4888 3411 6803 1002 12535 12489
"214418_at" 15189 12617 11324 14496 5918 6716 10483 17862 13520
"214419_s_at" 4915 2946 20341 801 3604 14518 1499 7417 9634
"214420_s_at" 21265 9844 9842 12235 8271 15431 10675 8302 13674
"214421_x_at" 3629 3210 22037 5362 14019 9736 9660 8852 10115
"214422_at" 14925 11122 2391 7069 9863 7473 3569 6786 18130
"214423_x_at" 4847 3708 6413 18737 1159 893 13405 12696 18311
"214424_s_at" 5146 1291 13434 12403 10804 9367 11554 9453 10145
"214425_at" 15378 19900 2615 7105 2210 10183 11268 13269 11273
"214426_x_at" 21763 19957 22146 20568 14616 4940 2719 15761 15481
"214427_at" 16301 5297 17895 5686 12487 1228 7812 13768 7197
"214428_x_at" 555 22025 15662 21823 17047 3061 4049 21629 19352
"214429_at" 8005 15855 4079 18810 5284 2066 7715 3207 1618
"214430_at" 18145 7360 8206 8053 13566 18476 16173 6980 17600
"214431_at" 19776 1852 19568 18388 13019 19272 8483 15141 18171
"214432_at" 18386 6377 12012 14829 484 19114 11186 65 21839
"214433_s_at" 3525 8158 16325 8560 19193 8369 12125 7252 15528
"214434_at" 7638 13513 622 144 12993 2673 13940 5822 8148
"214435_x_at" 5034 19124 2967 5349 21308 19959 19019 6045 2475
"214436_at" 12784 6247 7836 21636 7897 5967 21897 15219 17187
"214437_s_at" 19570 17961 8271 19248 16317 4902 15800 6562 15971
"214438_at" 6806 3386 20711 18337 3155 17365 17896 9316 4703
"214439_x_at" 9036 3530 21347 17817 1494 7307 16019 426 2025
"214440_at" 7568 17473 18348 16694 13290 5783 8223 16400 7639
"214441_at" 1068 21303 20764 16472 19826 18156 21850 7093 22240
"214442_s_at" 3481 5459 3027 17351 3706 21624 19073 4669 5555
"214443_at" 932 3555 17850 19726 21174 5966 13893 17339 986
"214444_s_at" 2649 11 138 9620 12779 22183 956 16707 14785
"214445_at" 5723 19634 20338 5822 2644 14869 13521 9178 14031
"214446_at" 11929 22267 14024 10873 7373 15822 557 21521 21846
"214447_at" 20294 17098 21455 225 8053 21936 10273 10388 9987
"214448_x_at" 19781 1978 20704 19514 19087 21151 4047 16605 11895
"214449_s_at" 16689 7168 210 19655 4419 18300 4218 18256 1752
"214450_at" 11934 10305 14501 10692 8416 10683 9307 11980 8644
"214451_at" 12219 12155 15624 13321 6424 7387 11592 9370 4628
"214452_at" 10923 9701 15162 5820 10603 13139 5014 3681 13246
"214453_s_at" 6976 2030 13605 11761 4181 8579 15087 18383 21957
"214454_at" 13220 20359 13661 576 10540 7372 11338 11594 11240
"214455_at" 12847 18418 11045 20938 10938 8536 592 16660 3683
"214456_x_at" 10087 12787 10073 10240 5910 7940 11271 11857 12526
"214457_at" 12762 8376 11220 12771 9650 15580 18322 16220 1892
"214458_at" 11538 15577 2288 6430 7033 8910 21988 22084 15877
"214459_x_at" 4129 1619 20506 8763 17471 16688 8475 6352 5539
"214460_at" 13738 9546 13351 12402 10828 7346 13588 9363 11926
"214461_at" 12637 11944 12992 12818 9528 12367 10315 10974 9226
"214462_at" 732 1856 5925 9196 4008 3994 18482 20176 19162
"214463_x_at" 2597 18742 2906 20895 22192 19735 16792 15665 2314
"214464_at" 81 20769 19191 3527 17080 17672 17510 15307 8168
"214465_at" 11490 10537 12573 13201 6912 12924 345 10668 12128
"214466_at" 11744 10484 10497 14655 2165 15561 10780 10196 11007
"214467_at" 9156 8889 14243 11020 6645 8178 20204 10202 8714
"214468_at" 12247 10797 9916 12765 12070 12329 13178 13696 9860
"214469_at" 9224 8519 13584 20053 11767 12314 21414 3355 2257
"214470_at" 10062 20543 7364 5158 12322 16140 14380 8391 726
"214471_x_at" 3085 13788 11843 2547 497 21625 14241 12542 4994
"214472_at" 16962 4996 1775 93 14794 6696 20077 20321 2916
"214473_x_at" 16491 16230 2486 16234 17564 4680 20468 6832 15305
"214474_at" 9015 6065 16507 5519 919 2178 8244 16164 15216
"214475_x_at" 12631 11920 12920 13045 9288 21377 7496 13324 2238
"214476_at" 14172 15608 14353 10537 8780 6717 15401 20029 15990
"214477_at" 14282 11553 12354 12300 9801 11742 12602 12657 9667
"214478_at" 19609 1525 8284 4339 3327 6825 15694 12805 9426
"214479_at" 21395 11586 14527 224 8192 9371 10847 7997 10261
"214480_at" 13526 10890 10616 14178 7378 14860 13988 8695 10401
"214481_at" 7908 13696 556 20091 21517 7764 17196 7174 3659
"214482_at" 4480 20308 21743 2922 5339 1960 1948 3656 2313
"214483_s_at" 4725 15060 9220 20431 5143 4748 2939 21430 3000
"214484_s_at" 6327 21391 604 229 21987 19271 6789 1250 17922
"214485_at" 4494 2854 19025 13103 12935 14052 11142 10171 8931
"214486_x_at" 7547 8165 5974 18392 14260 18447 22267 19803 2768
"214487_s_at" 5897 15035 7016 1531 19482 18326 708 21464 22058
"214488_at" 9634 12938 11350 14583 5104 8261 14767 2756 855
"214489_at" 19583 13121 14896 8346 656 9137 12666 11135 11726
"214490_at" 22031 22019 11126 19679 34 13767 10174 9532 10179
"214491_at" 13455 11280 10707 13162 7090 7511 13989 848 8527
"214492_at" 21411 15604 15539 342 3772 19006 12702 13233 12152
"214493_s_at" 12063 9385 13976 11655 12179 16424 19539 18159 16829
"214494_s_at" 3688 17893 17594 381 18267 21451 2636 4832 16910
"214495_at" 3643 9533 13939 9903 11128 8439 18804 13414 9117
"214496_x_at" 2146 4024 5644 6713 13690 21300 19472 21088 2912
"214497_s_at" 12684 12158 12873 13157 9590 8963 2594 11503 10690
"214498_at" 5962 10828 21463 15706 21360 12220 9050 13316 12734
"214499_s_at" 18720 20805 5713 20908 20525 4570 5318 19012 2000
"214500_at" 20358 14105 16273 21914 20548 8010 18062 19605 1463
"214501_s_at" 16662 6280 1566 19038 14307 19124 17661 14919 15255
"214502_at" 12732 11393 13037 11351 9559 12084 19031 21842 17415
"214503_x_at" 13782 11706 13243 11111 5946 11520 10299 9022 10403
"214504_at" 13774 11244 13864 14572 7891 13694 9165 11527 8836
"214505_s_at" 8780 16679 1758 4786 5319 19616 18676 21269 15260
"214506_at" 3191 840 2061 1092 4072 20772 11239 13050 1501
"214507_s_at" 16580 21906 19491 21071 12591 6056 3838 5901 19672
"214508_x_at" 19545 18726 20203 5790 3830 20926 21643 16650 18652
"214509_at" 22084 1611 21224 15317 11775 14540 5346 21512 19979
"214510_at" 17886 13509 3056 8180 3360 9661 1051 8522 448
"214511_x_at" 13237 414 9844 5503 5362 12643 8505 12000 14184
"214512_s_at" 7414 7087 3914 8009 20099 3943 8929 18736 18914
"214513_s_at" 7887 7096 624 20181 2894 18422 16589 21770 21002
"214514_at" 9554 13826 10848 11143 7838 14690 14336 8496 9915
"214515_at" 10222 13575 9390 11118 6108 10640 13919 3404 10399
"214516_at" 9701 13842 10071 10746 7464 11805 14793 11085 18522
"214517_at" 17367 9907 20262 14989 2133 13878 20709 11977 1349
"214518_at" 1129 799 2039 5145 226 6572 900 9113 8696
"214519_s_at" 880 21073 1859 19879 4287 16546 11458 3344 13234
"214520_at" 11700 9165 5084 14820 11037 13663 12679 8512 13555
"214521_at" 14151 21523 20968 13752 8171 11869 13219 1154 1419
"214522_x_at" 14287 12839 9922 14075 3222 16441 21452 18078 17694
"214523_at" 12674 970 21844 21491 3102 13724 7610 10280 9482
"214524_at" 12836 11999 14366 11079 11429 5865 10362 13369 10507
"214525_x_at" 7379 4444 20280 8441 2818 2414 6818 2974 15350
"214526_x_at" 5666 14931 8633 3326 5647 18059 3877 6828 6412
"214527_s_at" 20155 16530 7548 20678 17328 18546 15589 15116 14733
"214528_s_at" 15133 9413 12583 9896 7054 8567 10244 8089 12896
"214529_at" 1173 5782 2613 4602 5271 462 9678 10801 8650
"214530_x_at" 10465 12373 11759 12020 7804 11874 4795 12814 16771
"214531_s_at" 20905 5643 7289 1618 21807 1489 18397 20238 18460
"214532_x_at" 1140 4839 22061 469 2654 22116 21203 13590 12054
"214533_at" 13746 6669 14214 3665 11342 9168 11989 11556 10680
"214534_at" 11022 13085 13068 14246 7713 8268 11981 20452 11659
"214535_s_at" 21915 22121 397 17493 21615 11350 12324 10090 10675
"214536_at" 10073 1484 15246 19421 11292 9215 10739 13171 8866
"214537_at" 12744 18048 20971 21969 8935 14899 22134 22277 19324
"214538_x_at" 10934 9959 13080 13297 8024 10020 19043 12125 11457
"214539_at" 6313 2377 18306 19649 18439 15240 3549 8112 13276
"214540_at" 8073 13877 14125 1677 7989 15495 302 22049 20531
"214541_s_at" 10486 10194 11978 11063 8521 12205 12830 10175 9929
"214542_x_at" 397 7654 8195 3490 14263 19243 17360 20194 1529
"214543_x_at" 18040 16256 525 18037 5223 4026 5313 21285 1899
"214544_s_at" 2090 3024 1860 7078 13918 21282 8308 14285 20491
"214545_s_at" 7905 5917 21706 14056 15487 2500 16028 5565 6071
"214546_s_at" 13331 13834 15238 15244 6105 6862 1338 17890 11957
"214547_at" 15325 9147 14263 11508 7329 7653 10456 11700 10307
"214548_x_at" 6359 14999 3860 16651 5468 18644 18185 6795 15427
"214549_x_at" 21730 7665 3903 2728 13180 153 1405 22171 13613
"214550_s_at" 17307 6835 335 21833 21112 21523 18765 17257 17667
"214551_s_at" 12050 12901 10689 13371 7675 12349 9788 12785 10518
"214552_s_at" 5672 6893 18546 1439 12764 3363 4869 21809 21673
"214553_s_at" 1898 5659 6965 4768 16369 21309 2240 14886 20457
"214554_at" 13211 8029 11215 7342 10332 9635 375 462 10160
"214555_at" 12135 12779 12545 10192 5325 15174 10471 21633 14434
"214556_at" 16119 1435 1133 14309 85 14721 13170 20730 14728
"214557_at" 14047 9769 14631 13337 6767 6907 350 12710 9991
"214558_at" 17398 2863 16794 1597 1401 19887 11284 10922 10862
"214559_at" 15001 14030 14440 9740 10068 16646 10162 8308 9422
"214560_at" 19732 645 8283 19056 1525 12596 10284 10461 11477
"214561_at" 17905 6488 11315 118 10118 15291 503 1549 9501
"214562_at" 11662 10141 11100 14041 5748 12675 10323 10088 11244
"214563_at" 6028 3156 14681 670 7816 9963 9468 12404 13564
"214564_s_at" 2783 16677 7577 2865 1896 9709 14354 19385 9267
"214565_s_at" 11894 9807 9978 9869 6397 14217 11106 9986 11078
"214566_at" 9792 10156 16092 10112 9248 6838 5625 1265 19152
"214567_s_at" 12476 12050 12580 12285 6279 12198 14955 11047 13790
"214568_at" 2710 9078 10772 11204 376 361 14082 9076 13841
"214569_at" 14473 14798 11447 3057 3721 13543 14200 10767 8600
"214570_x_at" 14332 11077 10792 15282 6200 6784 149 8455 13739
"214571_at" 11821 10612 12821 10878 7732 15811 11225 11605 18367
"214572_s_at" 8072 1551 14920 21385 9614 10588 13401 13464 10792
"214574_x_at" 13769 12545 11390 14748 8886 14960 18982 10557 9589
"214575_s_at" 12187 8075 9425 18384 11932 15985 18501 8524 10539
"214576_at" 12814 10352 11342 10920 10722 11630 12196 10097 11511
"214577_at" 9671 17352 14856 11919 10172 7534 6719 8816 961
"214578_s_at" 15982 20384 5534 15939 19256 1094 4794 14854 19740
"214579_at" 8709 5822 1025 21317 6359 14227 18950 3507 19136
"214580_x_at" 10260 12268 10251 9591 5321 9431 9565 11828 19235
"214581_x_at" 18789 20952 3602 3600 21533 8421 21755 19007 21299
"214582_at" 18959 5141 6383 5255 20232 9742 18626 3275 10064
"214583_at" 16740 5866 16659 18931 21256 7365 5831 17459 177
"214584_x_at" 14808 13025 11260 9453 6247 8832 12326 9468 11288
"214585_s_at" 16008 4488 16546 6572 12279 22 4157 5913 5749
"214586_at" 12392 11255 10019 9718 9425 7952 11918 21203 18571
"214587_at" 9304 10564 15329 9706 6005 12010 22076 21930 22227
"214588_s_at" 10894 10744 18744 8185 10561 10219 3420 21656 16521
"214589_at" 13447 8819 16000 10994 14635 15892 11457 11814 13890
"214590_s_at" 10308 18731 20363 13707 16800 15683 1735 20324 21334
"214591_at" 3064 4221 11658 15432 13123 12964 9213 12590 5383
"214592_s_at" 9089 10632 15416 13323 9458 12197 17807 20289 528
"214593_at" 10689 1830 14167 12641 11062 14861 13087 7989 14096
"214594_x_at" 20812 16976 1119 21571 18677 4309 21097 2297 15069
"214595_at" 15253 8442 13884 9838 11487 13625 563 3115 20945
"214596_at" 13631 2626 12839 14553 9030 14528 13001 19532 5716
"214597_at" 18330 10061 12744 9878 4448 12511 229 8420 8935
"214598_at" 14822 5096 18953 11293 10123 14151 11520 12952 3740
"214599_at" 2879 3297 18850 911 13644 6665 422 14500 8589
"214600_at" 17423 21880 3046 3604 18881 19619 14803 20666 16378
"214601_at" 12327 11927 11915 12865 9298 11843 13596 9735 11037
"214602_at" 12448 11174 12390 11355 8410 11257 12149 11542 9625
"214603_at" 9308 11946 15858 13869 10041 18801 19454 10583 13309
"214604_at" 14589 13216 15851 9586 6925 10165 2025 16561 8205
"214605_x_at" 7333 2541 13704 8492 11510 7562 20556 21773 19078
"214606_at" 12636 13014 13130 15241 7490 7681 731 20643 19814
"214607_at" 21115 922 6170 19709 1338 13016 11196 11621 906
"214608_s_at" 1553 12180 10936 502 6919 6403 9632 11172 12474
"214609_at" 313 20284 21836 22213 1150 15884 17583 1982 9757
"214610_at" 6198 5755 20719 8931 1717 15273 11171 12206 10170
"214611_at" 10304 13011 11591 11793 6072 11763 1033 2120 7229
"214612_x_at" 9476 4754 14072 9748 10685 3704 12907 10455 21824
"214613_at" 14371 314 4534 21719 7175 9163 309 20274 1939
"214614_at" 1028 17140 7117 2229 16875 2846 269 16471 1460
"214615_at" 11227 13223 14546 15513 11489 11146 11007 9876 10473
"214616_at" 6240 1344 2234 8668 3959 2007 11214 7316 10624
"214617_at" 4928 2578 1147 14686 2921 9001 17271 806 18946
"214618_at" 10312 16326 14021 5205 17005 7061 1391 12439 13981
"214619_at" 21193 2658 21023 6006 18473 13087 9133 13363 11807
"214620_x_at" 7530 2690 22168 3167 12713 18668 3586 3336 16952
"214621_at" 14916 11849 16052 12753 10908 8807 13889 11308 10328
"214622_at" 13685 12404 14614 11071 6131 10023 14230 9349 8587
"214623_at" 9918 12274 12518 13251 7299 11341 2584 15629 19256
"214624_at" 301 6939 1766 6060 20312 13728 9194 8771 10604
"214625_s_at" 1801 16754 21264 2116 10337 14204 13111 13258 11297
"214626_s_at" 16950 7916 9073 2195 139 187 6066 3270 3042
"214627_at" 20727 22118 55 347 8194 16683 21734 951 13406
"214628_at" 10327 11346 13341 10091 444 9287 5094 8538 1671
"214629_x_at" 18050 20155 6586 3072 21375 18079 5479 14874 5957
"214630_at" 13275 13240 14839 14552 13397 14628 14561 10936 10950
"214631_at" 11307 16056 14035 15557 9181 6554 20349 19612 9945
"214632_at" 6300 17656 15589 14481 10129 22178 11417 13527 11861
"214633_at" 5824 8761 19850 16608 21851 13624 2873 3052 9389
"214634_at" 290 20994 9399 14260 5997 8856 22166 14563 11231
"214635_at" 6150 3644 20376 3837 19056 6879 1384 6908 16491
"214636_at" 10065 3840 15165 13838 8738 8396 13779 919 13781
"214637_at" 12301 12041 12980 12959 8150 6363 14631 8540 8831
"214638_s_at" 16545 5001 9088 1196 18010 14696 805 20854 2003
"214639_s_at" 10407 11382 10875 13029 8523 20797 660 10800 18954
"214640_at" 12919 12750 14734 9655 8862 11343 471 13080 10602
"214641_at" 8213 19581 14893 10683 4000 7092 14303 6207 6054
"214642_x_at" 143 22119 18276 480 1919 21962 10688 10960 6491
"214643_x_at" 283 19585 11482 21555 3617 14148 12644 12591 1152
"214644_at" 9831 8802 10126 18124 7552 8428 1206 13842 809
"214645_at" 7082 3967 10385 9705 5392 8249 12070 1316 9200
"214646_at" 10595 14767 21694 1000 6496 9643 14398 1486 10629
"214647_s_at" 6618 5696 14460 2756 2135 16205 11410 1018 13568
"214648_at" 16517 20744 4773 372 7112 8677 13945 8573 13476
"214649_s_at" 5688 15705 22102 19603 16494 4821 2639 21500 18387
"214650_x_at" 22083 5519 2988 18021 10382 7638 14611 835 11182
"214651_s_at" 8849 15511 12250 11607 10438 10473 3290 900 3214
"214652_at" 14973 8781 9650 14238 15014 11855 15432 1044 15075
"214655_at" 11914 8950 13585 14621 6775 7759 12446 5998 67
"214656_x_at" 15593 6480 8131 2360 15796 5012 22143 13939 7865
"214657_s_at" 1164 6662 18175 4272 20660 140 1565 14030 22260
"214658_at" 6950 21275 18378 2363 19629 1058 2734 15508 14755
"214659_x_at" 8162 20841 7992 19168 13218 661 5624 7547 5432
"214660_at" 9584 8191 10868 9978 9240 8944 10102 10247 5458
"214661_s_at" 6746 6613 8516 16383 14032 3521 7128 7011 4181
"214662_at" 8274 19666 5417 8628 12674 18948 6052 18842 15900
"214663_at" 620 16037 165 734 17924 17400 4774 7255 3697
"214664_at" 10945 21494 11265 15505 1842 6925 7632 2252 2126
"214665_s_at" 8744 15510 19335 20327 3129 16697 17506 2602 17689
"214666_x_at" 9044 21568 1407 3875 21344 15383 7555 2273 22103
"214667_s_at" 5527 21028 21583 20882 20495 9428 21480 22122 11256
"214668_at" 13119 2436 8631 20412 1763 12583 4862 18728 3584
"214669_x_at" 9358 1822 14397 9815 5963 7421 9655 12416 9070
"214670_at" 17683 16447 4224 18208 14658 4873 6856 5781 1086
"214671_s_at" 4263 20439 5317 20262 14502 19843 6974 18662 19822
"214672_at" 21144 15565 17962 19363 18500 19083 20364 15919 21481
"214673_s_at" 5230 21913 21547 18115 6226 21491 243 10984 14456
"214674_at" 4843 1710 20472 5539 592 917 4700 20991 21925
"214675_at" 12171 4485 10844 6308 781 11624 13218 4 13633
"214676_x_at" 21864 8421 21867 6144 20008 13994 1218 206 323
"214677_x_at" 13930 11335 14852 10469 7661 12263 1383 13304 757
"214678_x_at" 13428 4202 13357 8489 10487 10928 6344 16984 3788
"214679_x_at" 2260 17681 3938 4591 15531 4994 21116 1842 3032
"214680_at" 13124 9199 11552 9936 8728 12473 11762 11305 10700
"214681_at" 15153 16182 9601 5502 10419 6707 3587 6354 6770
"214682_at" 13034 10001 14683 15138 11250 8116 2118 7819 1265
"214683_s_at" 1083 19093 908 7263 16141 9369 15411 16890 6343
"214684_at" 22016 21321 21587 504 11970 18528 4327 3092 2856
"214685_at" 11354 13192 14315 9563 8229 16331 538 446 13800
"214686_at" 22056 6911 21794 18973 13419 935 5727 4338 7938
"214687_x_at" 18674 15514 19563 6085 13212 4543 6907 14628 8327
"214688_at" 10395 11049 8432 18223 16073 14010 1205 17484 21946
"214689_at" 2673 20233 494 2499 11120 16484 11234 8697 10467
"214690_at" 12854 14813 20386 14603 14862 8867 19660 19886 4307
"214691_x_at" 8078 3946 18988 16163 1037 14695 18359 19131 13368
"214692_s_at" 14108 12335 12318 15005 11346 14118 7344 908 16483
"214693_x_at" 1868 19125 18979 18243 12424 499 1349 14520 15302
"214694_at" 3968 14672 2134 5949 18241 18729 10669 5014 2590
"214695_at" 3574 6464 7915 17217 17065 19109 21861 2915 6656
"214696_at" 795 18246 1895 5260 16297 13636 764 5156 20183
"214697_s_at" 2642 14855 7256 8606 20226 4033 21552 17574 17450
"214698_at" 6818 21246 3010 3418 4035 22192 19984 15590 9075
"214699_x_at" 2834 18244 19564 1707 1874 3368 467 18607 7618
"214700_x_at" 676 16589 7884 7284 20354 4979 6823 5846 6251
"214701_s_at" 3115 8264 18980 6612 299 21017 21928 18849 18820
"214702_at" 14750 18056 14723 10176 6029 11695 14169 10287 12574
"214703_s_at" 7982 275 8897 15644 17216 3263 8729 18191 17617
"214704_at" 10843 11708 10828 13237 8924 13367 9716 12981 11924
"214705_at" 15330 13850 10298 12257 11991 13671 9309 7138 20679
"214706_at" 1317 1876 20934 7234 14509 22087 2327 4949 21239
"214707_x_at" 16562 22008 18319 2855 19158 21147 21569 717 21928
"214708_at" 14559 1697 12365 2261 11164 14931 7225 10825 17370
"214709_s_at" 4378 7254 3494 17515 18790 2994 18285 18054 7142
"214710_s_at" 16185 15232 16756 6334 19242 16892 5823 17622 6785
"214711_at" 2171 20820 713 7773 17942 5770 18184 18655 5929
"214712_at" 14164 13958 15930 12195 11871 13246 4071 13889 13511
"214713_at" 274 14822 781 20945 13643 184 6294 19378 5236
"214714_at" 6136 21923 8188 17889 17925 18939 5402 16760 19832
"214715_x_at" 7165 7167 1925 19061 19785 18502 15730 3483 6201
"214716_at" 9585 18512 16141 10099 9769 14389 15231 14953 21121
"214717_at" 10651 2234 21538 6312 5324 14769 8253 17809 21183
"214718_at" 6456 17064 5102 17430 21001 21298 8872 6677 2689
"214719_at" 21692 6721 20924 21453 13636 20977 13575 779 1757
"214720_x_at" 10610 19657 12341 3758 5972 4148 4736 18021 8095
"214721_x_at" 15696 19720 7584 20752 13137 21098 15518 2375 6112
"214722_at" 17143 6976 17212 16535 16304 773 19330 16607 14923
"214723_x_at" 12372 8126 4954 4594 12625 13659 2273 19769 1510
"214724_at" 11741 14857 14516 97 21918 16107 5745 636 1027
"214725_at" 9581 13803 15176 14834 11526 8250 398 8345 8768
"214726_x_at" 16469 8663 2120 9258 2092 5220 15739 21806 3760
"214727_at" 3839 18077 20469 8034 18016 3116 19812 17031 17648
"214728_x_at" 8877 20757 8154 6454 19993 2477 7594 3898 14885
"214729_at" 6377 3182 17614 13823 4096 7204 19054 21369 16053
"214730_s_at" 15959 15299 9098 5884 12241 4525 5851 7641 7664
