"inst_203" "inst_415" "inst_524" "inst_1003" "inst_1061" "inst_1164" "inst_1223" "inst_1648" "inst_2683" "inst_4447" "inst_5220" "inst_5583" "inst_6182" "inst_6942" "inst_6983"
"214239_x_at" 5622 18448 21412 16614 18848 10231 20456 21684 14826 14048 14837 20166 910 20884 3512
"214240_at" 2730 3780 2852 16431 5868 19877 10608 17022 19359 19901 2564 6148 10080 20317 19184
"214241_at" 2205 14300 3214 1301 15524 16835 9634 2901 5008 16462 12302 17480 9605 15749 21440
"214242_at" 8785 7697 9353 10439 7466 13530 16787 8499 12452 10659 5941 4401 16995 10310 11075
"214243_s_at" 7511 15442 5106 13093 14827 11652 21157 8175 11936 21789 7937 13831 12459 13895 7632
"214244_s_at" 22154 19717 18784 14223 18092 19842 2454 3737 22218 21062 22090 20899 8392 18443 750
"214245_at" 15667 5737 19393 545 3138 21548 20945 1318 22049 3235 2692 4118 21739 14658 45
"214246_x_at" 16673 19174 17764 21357 21104 928 21766 19548 21465 18150 13319 16095 4382 19518 1270
"214247_s_at" 9715 10067 6618 10638 6431 8662 9463 9812 373 11061 4017 10368 15214 11362 6068
"214248_s_at" 12200 11987 8328 11213 9997 5250 17879 5511 12079 311 8321 14609 14191 6419 9163
"214249_at" 11370 13059 7826 12952 10912 9553 15926 11976 7331 10865 9319 11889 11730 6508 7482
"214250_at" 6860 9609 10598 9141 14979 22166 22267 14125 19837 19589 22165 1233 20764 1034 2351
"214251_s_at" 21108 17863 14608 21768 17683 7593 21901 19806 995 16886 12199 607 4902 302 20258
"214252_s_at" 1123 19318 1932 21638 3183 19618 2211 22165 3553 18217 17950 2008 9478 4511 21284
"214253_s_at" 12812 10474 4577 10328 9585 3771 18034 6545 21132 10446 5033 13004 15850 14652 14170
"214254_at" 6425 11430 9795 12335 11507 5262 16503 9039 8932 7527 9150 10212 12507 8556 8658
"214255_at" 8509 291 5724 8493 14357 20817 3931 12233 16023 1490 4840 13523 4179 9835 10860
"214256_at" 14478 21673 20477 12219 6872 6862 15044 13637 11796 18320 5126 2263 21325 14436 2715
"214257_s_at" 15057 19678 19600 15884 20602 2792 41 14499 12648 3835 11847 4065 2588 15930 5012
"214258_x_at" 18397 18975 14289 20652 19629 15477 6321 15935 14497 4303 12420 5704 8922 14901 3782
"214259_s_at" 5221 16003 18566 20220 19304 18837 2383 19630 14627 21512 3935 5484 10753 16452 18355
"214260_at" 7448 925 9012 19218 10405 3240 71 20873 17679 18439 18341 2992 9745 2358 20215
"214261_s_at" 12831 6828 21396 5293 11400 9665 15512 5757 10673 9872 5857 14298 1102 9827 10374
"214262_at" 6286 9263 4340 12460 14933 10260 16456 12572 4036 10221 5880 9981 873 7206 10387
"214263_x_at" 14187 15488 16625 20342 19823 15590 5490 18237 3864 17836 18670 8747 7322 17159 15145
"214264_s_at" 1815 7218 1201 16561 3160 15287 3594 14734 4294 16178 14560 8144 2593 3922 15223
"214265_at" 21771 1954 16776 5945 13381 8919 17601 12751 16950 21092 822 21406 11183 12643 108
"214266_s_at" 19636 13593 18260 20698 21005 1341 6886 394 6190 16504 20040 663 20238 331 16211
"214267_s_at" 11158 11871 5481 13019 13473 11820 17008 12141 8935 8745 8124 13028 1983 7733 8352
"214268_s_at" 18012 13415 19303 14334 4089 17259 3427 1769 19993 2331 2344 4895 4859 3746 16652
"214269_at" 11431 8199 8422 10604 11130 5277 17102 12877 1872 6208 8599 13978 16027 12750 6428
"214270_s_at" 340 7749 2385 7683 12899 5279 14997 7698 10945 20809 288 181 14066 7877 13558
"214271_x_at" 3138 7283 866 8268 4579 3682 10345 4723 8214 5572 11525 11335 13153 4709 5869
"214272_at" 15292 10597 9214 12153 16960 13623 16622 9803 20862 8907 5958 12504 3923 6175 11226
"214273_x_at" 4442 20854 1461 898 19592 1139 9860 16683 13814 20677 12895 16011 8665 21959 3753
"214274_s_at" 15343 19291 15065 19737 18882 19095 5903 15717 4194 18877 16943 4960 11331 19966 3107
"214275_at" 1912 17679 20690 11586 15885 7412 14665 8206 9784 10180 4070 10064 13910 8434 8535
"214276_at" 1434 21056 4140 11704 13121 12710 5283 6294 12741 20596 10030 21177 16152 13296 11547
"214277_at" 6497 6365 10309 21529 3554 10495 3673 19405 22118 19733 16598 6113 6679 22220 21850
"214278_s_at" 8319 1132 5054 9230 7134 5011 12125 6002 1299 7276 10716 14941 7760 11197 6726
"214279_s_at" 22111 6819 524 6999 8701 14151 18944 14243 13845 12068 467 17067 3399 7152 18830
"214280_x_at" 4929 14792 12544 2355 909 14962 20025 16539 13497 19683 3836 15765 7997 17047 15279
"214281_s_at" 14387 17287 14401 18080 18548 15111 2810 15541 16386 16853 15267 3290 8877 17452 21071
"214282_at" 12582 13181 4193 7052 6827 13686 13743 12414 7 10902 17352 13713 16858 11719 6482
"214283_at" 1452 21326 20258 16855 658 921 3415 1368 16677 17360 3925 19812 5574 18435 218
"214284_s_at" 15619 2669 18164 12627 14840 9532 17831 13653 12358 7419 7185 13737 19551 12504 6572
"214285_at" 10369 12929 9280 6624 7735 483 14768 6827 12585 199 5762 125 2022 2953 13349
"214286_at" 6233 11057 8150 4984 12660 11249 16980 6059 12277 7593 9278 12234 14041 6456 11792
"214287_s_at" 13496 21838 471 10034 14261 5644 15661 6552 11225 5382 9312 13594 124 12184 9258
"214288_s_at" 3938 6287 11185 16512 5329 17644 10025 17686 13636 18566 15243 7798 7316 15846 4257
"214289_at" 13351 550 12776 992 10018 7572 16477 5954 6573 9919 10233 14111 20853 7505 11187
"214290_s_at" 1448 18772 751 20259 5948 16142 7516 3907 4157 18409 18356 18970 6458 1979 4754
"214291_at" 22200 18902 1415 21291 22165 16450 20557 20264 16397 5962 18249 17361 18492 1605 17518
"214292_at" 12245 10629 5262 8079 11991 8165 14163 8811 8607 10052 6638 13530 14602 9867 9822
"214293_at" 21250 16271 10962 20461 13141 7773 10932 2516 18469 22231 12098 18401 3944 16277 8301
"214294_at" 20224 5427 3428 9097 16163 13285 18240 11021 11168 8769 16727 12927 17187 13848 10733
"214295_at" 1276 2967 11671 18222 4141 3503 409 1776 3582 12879 17625 21698 1551 509 1475
"214296_x_at" 10009 11252 4201 7553 16352 9162 12714 10010 17584 396 5866 11915 21687 8002 11227
"214297_at" 6429 4452 3881 5906 10404 8981 16615 11122 1637 9710 8787 15380 19737 14349 13810
"214298_x_at" 11475 3809 12265 7149 7200 2057 19045 11364 17779 2943 4710 14690 19505 7631 11743
"214299_at" 20405 17290 12711 878 18041 1025 21763 18162 3342 4903 18568 21252 4401 21255 22044
"214300_s_at" 2072 3698 9669 1601 9965 8889 576 1754 22209 18994 97 1899 1569 4894 339
"214301_s_at" 8321 19055 11145 8423 8527 5895 17443 6947 328 620 5963 15018 14770 6711 7001
"214302_x_at" 11038 8230 7811 9913 7099 4992 15464 9539 6488 8922 7870 14477 14070 9172 11854
"214303_x_at" 11578 11477 8581 10171 14432 9890 13576 14027 9217 9925 5520 13976 15740 11399 12321
"214304_x_at" 9343 10473 6759 9159 11632 8260 15880 9001 11163 9413 6649 9543 11446 9896 9849
"214305_s_at" 17727 6052 11199 18637 1833 18206 10484 19488 13389 4669 11345 1920 10589 4653 20157
"214306_at" 17207 16503 21002 19609 3453 19522 20306 20800 20945 21526 21491 18664 2347 20736 3511
"214307_at" 8007 7649 10729 12052 16745 11436 14567 13111 12217 8723 488 11924 12764 7671 12817
"214308_s_at" 12098 14676 7484 5712 16936 4859 17395 12387 7890 10057 1281 14342 12087 14441 13925
"214309_s_at" 13368 10570 3302 6973 10808 4890 11634 7709 2875 2238 4691 9835 10164 8479 6037
"214310_s_at" 986 17459 13067 19441 21316 10275 1256 2257 73 19381 15788 1509 21271 7117 15345
"214311_at" 3934 3833 10779 8491 16371 12828 17856 10582 9599 4354 7966 19826 16378 12311 12433
"214312_at" 2748 22064 44 12550 7290 9720 16684 8692 8518 8292 9947 12850 16905 6367 13188
"214313_s_at" 912 15211 10469 1294 10306 20186 6174 17745 19931 16956 18085 557 4856 15798 1012
"214314_s_at" 1299 4591 8805 20142 1230 22211 2714 4832 17967 21168 20913 2527 19822 21847 18128
"214315_x_at" 4165 6427 1714 15364 3412 16193 5354 20201 16802 14394 14103 16980 5400 19056 17141
"214316_x_at" 20372 6082 477 16368 1209 14022 319 3983 1253 15482 3550 4887 10676 3673 19964
"214317_x_at" 17159 13404 13769 20375 2842 14613 7 14636 1450 20990 22217 754 6021 21251 20904
"214318_s_at" 11481 11137 13175 12346 6878 17577 16914 11828 4087 10821 5038 10373 9808 12748 12334
"214319_at" 6415 17788 6289 13421 16148 15109 13646 6381 19010 11519 6160 14214 17239 10677 14540
"214320_x_at" 305 15172 18643 11342 15140 13325 18759 9625 10461 1058 8197 14194 16351 12699 12340
"214321_at" 13344 10813 10325 6998 16387 11390 6933 10165 2382 18888 2900 20597 21848 6068 6359
"214322_at" 20558 22072 15782 3987 17163 2428 6843 3426 16554 3509 22254 17040 21557 2430 14405
"214323_s_at" 14805 5508 15058 15402 20539 19503 7256 18483 12759 16728 19000 7578 6893 17157 16237
"214324_at" 12296 13116 4893 5290 14645 10614 16534 5842 10984 10315 4939 13316 15442 6352 13075
"214325_at" 11040 9745 7860 9316 10762 5128 14017 8907 11362 7428 9906 13235 13904 10587 10176
"214326_x_at" 21944 18977 14154 18868 1120 18263 13271 3649 21346 911 106 6010 3593 4671 20363
"214327_x_at" 15729 17806 12979 2644 4900 14643 9845 18456 12688 5951 2723 16976 18671 18031 15715
"214328_s_at" 4063 14049 14156 13798 18400 4484 19220 14380 6238 7816 3035 11549 13327 16315 15361
"214329_x_at" 6362 11908 9453 8666 14902 4141 13602 13890 2887 16314 5836 14700 3089 13973 7252
"214330_at" 19344 14614 21252 1080 14494 16760 969 6976 14132 13124 16657 20852 4989 7621 11739
"214331_at" 7019 20718 4712 22135 21489 21916 2442 4110 18636 17575 12226 4337 4830 16687 2952
"214332_s_at" 4938 15230 18874 19558 4372 15667 5883 22282 15073 18394 733 16564 20933 4464 15627
"214333_x_at" 19374 22234 1009 864 18240 18918 21670 14341 5065 1332 19236 4897 1567 3461 3893
"214334_x_at" 3565 20544 20630 15014 3272 19058 59 14936 2082 20609 16745 18594 3349 18701 4752
"214335_at" 20692 7226 19781 12008 9936 461 13748 14568 3648 21386 67 4814 22193 14737 12084
"214336_s_at" 21775 177 16565 1491 17973 19476 2175 18300 2489 15375 12982 817 5724 1320 17610
"214337_at" 10156 11932 5301 9433 6831 21798 9476 10102 21210 18421 2151 3602 21602 12381 13570
"214338_at" 22032 2663 8852 6210 13594 17144 3378 15250 15770 19255 18214 260 10363 10754 16431
"214339_s_at" 14135 13735 19379 7029 15879 6197 19026 9520 1209 10832 7738 10284 21829 8163 11993
"214340_at" 22052 9967 8915 21544 329 6497 20633 1170 2713 14893 2782 7163 15564 243 22178
"214341_at" 12948 9660 9441 10745 8779 8780 16202 6783 20192 14157 10056 12208 10635 12634 8186
"214342_at" 10891 8450 8417 13556 16472 6111 13689 5678 10647 18162 4513 12398 13415 13087 5286
"214343_s_at" 8629 9808 6022 13746 14115 8961 786 12491 8760 11459 639 35 12055 9723 14552
"214344_at" 176 18720 10382 5510 9198 11201 12437 7449 11688 326 5361 14782 16495 11172 8039
"214345_at" 21896 19576 12051 5485 17075 18774 15079 2790 18037 18684 1765 11991 724 5668 14597
"214346_at" 9344 10476 5094 6261 7641 4811 12058 12328 6728 6992 9365 9781 12005 9622 6073
"214347_s_at" 10792 11279 7226 6090 10982 2912 14833 8685 210 2154 9030 10998 12551 14373 14164
"214348_at" 975 20323 4856 6424 6895 9802 13122 11893 11102 8088 4025 13485 16608 11784 9363
"214349_at" 14577 18536 18662 16749 3522 3112 1878 22191 449 22243 21672 769 5294 1000 17874
"214350_at" 18078 4948 7866 5528 10185 12308 13150 6639 10395 8316 7923 12619 5257 6505 13764
"214351_x_at" 4795 5039 2381 8354 20669 2797 3672 15291 19123 3370 2149 11534 17383 4004 18930
"214352_s_at" 14964 3355 17366 19699 19713 16723 11058 19430 12773 11857 17163 7762 7616 16485 18424
"214353_at" 9786 8483 10130 8775 13510 11693 1364 13769 22214 1946 1554 21882 2227 1071 11557
"214354_x_at" 21888 14474 17512 8705 9599 9821 21596 9975 12743 3761 11569 1893 19104 4864 1182
"214355_x_at" 2270 16410 3516 21315 55 80 10176 1967 84 1164 12227 1384 22280 21476 688
"214356_s_at" 2223 17476 19558 19591 20671 17296 1418 14617 13597 20310 14895 3039 6915 18224 1209
"214357_at" 22181 1530 11398 11280 7291 1437 21911 16717 13148 954 12533 22037 21993 13138 14469
"214358_at" 12185 16277 5562 22010 22121 2356 5572 21137 5745 1767 1624 1694 19694 15960 591
"214359_s_at" 2837 3014 13181 18392 18620 15053 2621 2070 3526 4971 2677 3371 6370 1783 15855
"214360_at" 6564 7966 4113 7050 7075 10976 16924 13129 17869 7502 10873 11141 21503 13485 6700
"214361_s_at" 4204 19059 8191 7668 14816 7064 16302 6508 9583 9188 9133 13984 16038 613 7913
"214362_at" 8263 7323 8855 12048 14170 12327 520 10381 27 8639 3742 15514 11159 11212 8429
"214363_s_at" 14807 13661 21410 4664 4652 14122 7573 14708 16516 14000 14118 8636 6011 16267 18472
"214364_at" 2467 22231 305 9414 12858 20202 21681 16286 15825 14744 13615 2778 20751 20153 15942
"214365_at" 15748 8711 12071 5045 13011 1455 16031 7211 21686 7565 8792 12044 20886 12691 13601
"214366_s_at" 9376 8115 6234 7151 8313 5100 15919 6612 14530 6285 5075 12490 1778 6172 7133
"214367_at" 3037 21146 9488 9488 15855 13716 17955 10325 64 7064 4037 11803 404 8252 14558
"214368_at" 8701 6364 13558 5186 12257 70 18564 12778 3436 11912 8842 5747 887 5092 14495
"214369_s_at" 4457 19002 5873 10631 6515 19840 12940 14203 18723 11731 12 14591 10964 928 14567
"214370_at" 8897 9827 6993 11302 6554 20143 16284 5597 19189 1715 4490 14280 4597 7785 6588
"214371_at" 7291 16642 18120 130 7766 10598 14660 11459 20971 19125 7418 12516 20488 1763 8304
"214372_x_at" 39 21119 8514 13761 8220 22135 1460 22055 3700 833 184 19583 21596 22234 21679
"214373_at" 21413 5063 2531 20463 1991 7509 10771 16881 19034 15306 17569 19511 22025 22268 908
"214374_s_at" 10604 20326 11567 339 20561 19326 7631 20684 15593 15954 14290 19231 2788 17907 1801
"214375_at" 12515 20002 7618 2392 9983 738 8285 7765 19003 12514 11982 8837 878 10824 8427
"214376_at" 8163 2222 16311 12674 11898 12039 16279 5986 7032 9662 6962 4150 16892 8557 8659
"214377_s_at" 15699 1667 18458 3224 16659 17017 13257 10690 615 800 2326 3975 8652 6413 14703
"214378_at" 5821 4463 12472 6964 17086 12546 701 10423 9325 20012 21142 21573 17055 10143 12197
"214379_at" 1730 6958 4517 5263 12746 13724 2927 7469 2299 777 9521 15909 20031 1289 13079
"214380_at" 13352 12714 8295 11039 12500 11026 18049 12477 7473 6269 9078 10010 15785 8674 8740
"214381_at" 4416 17186 1239 7881 12315 12765 14266 7775 10619 7564 9451 11177 558 6450 10557
"214382_at" 7164 8157 10096 5798 8552 4821 17121 12187 2379 9978 6003 6500 15306 13903 11900
"214383_x_at" 14238 17299 3375 4314 1770 19244 7781 16303 4465 16467 13086 8031 9569 17042 3867
"214384_s_at" 9154 9020 7559 11370 13242 8992 15649 6372 3566 21298 10145 1638 19355 12971 12849
"214385_s_at" 8358 4829 8237 10098 15754 6136 2640 118 10021 194 10645 7957 15462 2295 13609
"214386_at" 11161 12492 7654 8388 14355 2742 12002 8683 7090 8503 5696 14524 16781 8703 11414
"214387_x_at" 7515 10829 7163 7338 12152 9103 15709 7554 11075 8145 9657 15274 15693 11321 9433
"214388_at" 10087 15744 12932 8981 6946 12471 12435 13032 2897 10907 4178 15242 3092 6309 9963
"214389_at" 9312 7654 10106 10946 16026 6048 18232 5350 12231 9772 4531 10255 12225 8443 7636
"214390_s_at" 10858 11264 8930 6320 10434 3094 17887 9261 1614 7588 4755 10496 10402 10810 9699
"214391_x_at" 10939 9789 8229 9725 7199 9554 13188 5331 11410 6850 5874 14610 13894 10135 10067
"214392_at" 13654 950 4019 7115 7483 12233 16553 11451 11573 7309 8611 14274 5250 14290 11321
"214393_at" 9719 10260 9287 11949 7524 12336 12486 7305 1475 6843 10505 1859 15133 12722 10353
"214394_x_at" 17651 20147 3674 16141 3774 16246 20054 15488 15267 7770 14916 15714 10333 14884 4182
"214395_x_at" 4157 19899 20161 14029 3787 734 5988 19480 15885 3315 15803 18103 7278 4629 19204
"214396_s_at" 7957 21794 16938 6780 8935 6580 14965 9330 1357 1445 10806 19357 20705 7008 6142
"214397_at" 10526 3921 4837 12382 8936 13313 12664 7588 8618 325 5587 3645 22007 6181 12932
"214398_s_at" 21514 5401 15983 2536 2161 404 20137 1493 21243 12884 1099 1047 7426 12327 18693
"214399_s_at" 9223 9321 6401 10030 12256 5338 13407 9659 10505 6956 6201 12506 16486 9510 9519
"214400_at" 10159 7713 4144 9766 15540 9423 11599 12204 11822 11172 10315 13363 11723 10200 12540
"214401_at" 4187 12234 13220 6188 14644 13386 14867 6386 8100 6584 5818 10610 2209 11050 7458
"214402_s_at" 18076 10807 18994 235 8709 13852 17193 7770 1696 237 18073 15337 18748 14450 11746
"214403_x_at" 22130 20913 22103 609 16232 7846 15412 9518 9928 9721 7666 10847 12613 11283 13787
"214404_x_at" 1902 15631 13085 17623 19727 5530 10923 14511 11142 21621 1513 9255 4723 16801 15523
"214405_at" 7748 8868 7162 1715 16407 21362 16594 12734 21815 1732 11127 13762 3406 13429 6088
"214406_s_at" 8229 12318 8906 10799 11199 9341 16838 13340 9452 5165 7775 12410 12119 7931 7263
"214407_x_at" 270 195 14164 9055 10676 6463 15171 10959 7559 6444 9942 12256 11766 8454 12743
"214408_s_at" 10566 17359 9011 5335 9438 10263 15325 9719 925 948 4766 2840 20039 6645 8565
"214409_at" 12273 10771 6119 5122 12903 5623 13655 8866 843 2390 6446 10168 16043 9193 9219
"214410_at" 16100 11976 3880 6088 13652 9560 14627 11657 10457 2768 10987 14975 11926 12702 6132
"214411_x_at" 649 17963 399 12244 14978 12031 17670 7423 11648 6572 8720 12975 14749 8900 8944
"214412_at" 11879 9212 6850 5885 17032 1607 15477 8475 121 18702 507 20288 324 2843 8251
"214413_at" 9993 9144 10589 5567 8870 6714 18789 12050 7585 1237 7709 9975 15878 13026 1528
"214414_x_at" 2521 15460 15293 10242 15699 9358 12064 16225 10040 8079 242 26 13979 12076 7060
"214415_at" 12544 8657 10220 3104 8737 21992 1823 17906 6061 17931 13376 16859 3722 88 8420
"214416_at" 8971 9362 2478 10250 12280 8559 18894 8887 7247 8933 7993 10329 11996 8918 8963
"214417_s_at" 5000 20235 11760 5848 13184 12799 17526 5505 9980 7454 415 12438 13501 10669 11872
"214418_at" 9768 10886 10019 9446 12089 8131 18346 7441 7199 4773 9588 1061 15835 10320 10237
"214419_s_at" 21898 1496 2499 2065 6593 13297 18489 10892 7597 811 9985 108 4442 12962 14376
"214420_s_at" 12475 9404 8976 11387 7153 12053 16722 6117 10631 10327 4305 10653 3481 8584 6333
"214421_x_at" 3101 5692 16726 12454 14416 6841 18287 14031 11785 7451 11114 11171 3625 6260 13118
"214422_at" 13113 11945 9588 797 12793 21154 12923 9630 18773 395 3210 21227 1711 8318 2577
"214423_x_at" 1829 18024 13848 12194 14085 10817 18938 11500 13709 1781 13783 21541 17258 13162 14383
"214424_s_at" 12506 107 4288 13360 13091 6126 12473 10632 9028 12402 11086 11088 13410 10279 7390
"214425_at" 17315 19827 18778 12780 11493 10728 18857 5328 11341 8658 9274 11672 7759 12839 14193
"214426_x_at" 17654 5567 12495 20048 19630 14920 21786 20664 20197 16820 11864 5199 5648 19114 21065
"214427_at" 15889 6265 19907 13819 20316 15280 5813 20555 14635 5875 1633 15857 11389 21016 14994
"214428_x_at" 20192 22012 5175 7305 16938 16245 7411 21316 19327 3938 3367 21435 19440 13291 8173
"214429_at" 18000 6356 13394 19947 20164 2012 3354 21931 18077 22159 18918 16460 2965 20557 17321
"214430_at" 16092 3297 3045 3255 2379 4428 2916 2944 2686 5213 11850 3475 4891 982 3869
"214431_at" 16387 1836 16002 18313 20002 2463 8722 15445 12653 16621 15398 7053 17349 15381 15747
"214432_at" 15484 18117 8656 10796 13416 13371 13787 6507 16077 20051 1176 491 316 12707 538
"214433_s_at" 21797 20260 17175 4604 18130 6712 8791 19949 10432 15820 14784 7064 9976 2619 15723
"214434_at" 3354 21271 20662 16450 4032 11910 15308 21917 11823 1751 20254 19433 21182 3446 18337
"214435_x_at" 15155 4394 15461 19332 5098 20988 1154 14456 17265 18855 21361 3826 5269 16761 19112
"214436_at" 2363 12833 20617 92 726 9195 9755 4732 22090 4565 22247 3173 5784 1931 224
"214437_s_at" 17865 13987 14254 16945 2800 14381 4339 3045 6512 16605 11288 16016 11054 5637 2680
"214438_at" 10527 1720 14427 8383 12126 21082 11469 7197 16829 5798 7868 12066 7369 8668 8734
"214439_x_at" 10307 12501 21253 601 9551 7059 8266 7115 1950 15744 842 19377 13809 646 14788
"214440_at" 499 6253 17703 4732 3362 20477 4136 15016 3234 19460 16740 15927 5346 3657 18629
"214441_at" 22028 2598 11168 4516 5637 21644 3242 602 656 16052 13815 1334 19872 1507 555
"214442_s_at" 4273 4169 19697 4393 3707 21114 11147 14744 14698 2466 1226 19607 21091 17830 3098
"214443_at" 18379 16987 11440 7073 16613 13893 15610 6258 10025 504 585 8726 16671 14326 87
"214444_s_at" 453 1272 10397 299 823 8994 10013 20390 3159 1528 19471 5332 21609 21862 3476
"214445_at" 8472 1817 8163 12938 10634 13695 14749 7752 11775 8944 8339 9751 16320 6694 13723
"214446_at" 9934 8367 6129 459 17177 15849 7652 6884 12792 2164 2777 17332 375 10825 11789
